mapping_id	cohort_id	annotation_field	original_label	harmonized_coarse	harmonized_mid	harmonized_fine	coarse_ontology_id	mid_ontology_id	fine_ontology_id	mapping_confidence	mapping_status	mapping_resolution_status	shadow_candidate_level	shadow_candidate_label	shadow_candidate_ontology_id	n_shadow_observations	mapping_source	source_sha256
canonical__449e1f9dcc456f03a2c5	GSE225063	final_clustering_results	5	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__37e7b2ce8de01a57c52e	GSE225063	final_clustering_results	6	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__faaac83666e0b8153388	GSE225063	final_clustering_results	7	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__bad88b09e4258286d273	GSE225063	final_clustering_results	8	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__0046c327262af1a0c76c	GSE225063	final_clustering_results	9	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__a8c0be8832e491cc5154	GSE232240	cell_type	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__3f33149f5dd3fc3d1d96	GSE232240	cell_type	CD4	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cf741753365760c55571	GSE232240	cell_type	CD8	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__29d1d997ca33ac5d7d28	GSE232240	cell_type	M	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d369685530dbaf03680e	GSE232240	cell_type	NK	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d8251e44eb706df680b8	GSE232240	celltype_raw		Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8f8e044289fff16f66fd	GSE235863_5pt_cd8	celltype_raw	CD8_C01_LEF1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__53960c3ff92c67e406c6	GSE235863_5pt_cd8	celltype_raw	CD8_C02_GPR183	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9dfbd5d2fdaea07b23c1	GSE235863_5pt_cd8	celltype_raw	CD8_C03_CX3CR1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__4fbf0720843fb7640ed5	GSE235863_5pt_cd8	celltype_raw	CD8_C04_GIMAP4	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__361b4b9dd3aed19a6397	GSE235863_5pt_cd8	celltype_raw	CD8_C05_CCR7	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c353b47d01fdd3d2aef8	GSE235863_5pt_cd8	celltype_raw	CD8_C06_IKZF2	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d0f03eb6d4c6476cee98	GSE235863_5pt_cd8	celltype_raw	CD8_C07_KIR2DL4	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__4992075d6f6535b89185	GSE235863_5pt_cd8	celltype_raw	CD8_C08_GZMK	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__aa525fbaff36d0482ab0	GSE235863_5pt_cd8	celltype_raw	CD8_C09_LAYN	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__b1c1f8617c76fa657441	GSE235863_5pt_cd8	celltype_raw	CD8_C10_SLC4A10	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__ce693efcdc770956693a	GSE235863_5pt_cd8	celltype_raw	CD8_C11_MKI67	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__99f9894a4415609fe484	GSE235863_5pt_cd8	sub_cluster	CD8_C01_LEF1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8613a61287e92df639a4	GSE235863_5pt_cd8	sub_cluster	CD8_C02_GPR183	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__624432704a017f0be766	GSE235863_5pt_cd8	sub_cluster	CD8_C03_CX3CR1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__a09d7d6da3d4cd4d652c	GSE235863_5pt_cd8	sub_cluster	CD8_C04_GIMAP4	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__194032cc87a881fe8846	GSE235863_5pt_cd8	sub_cluster	CD8_C05_CCR7	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8291f17718c7c38e1fb9	GSE235863_5pt_cd8	sub_cluster	CD8_C06_IKZF2	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__814b7a039ae4b4ea3b0e	GSE235863_5pt_cd8	sub_cluster	CD8_C07_KIR2DL4	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__690981fe5a9cfe162c11	GSE235863_5pt_cd8	sub_cluster	CD8_C08_GZMK	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__e05b0eb92254408462ee	GSE235863_5pt_cd8	sub_cluster	CD8_C09_LAYN	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d82fc1a3838c6538bd4b	GSE235863_5pt_cd8	sub_cluster	CD8_C10_SLC4A10	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__098c1d27fb69f6eee72b	GSE235863_5pt_cd8	sub_cluster	CD8_C11_MKI67	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__d51a450904e0535a1d02	GSE235863_9pt_cd45	celltype_raw	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__73babde9c8720245d2d9	GSE235863_9pt_cd45	celltype_raw	CD4T	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__e304ad480f2bb8e95adf	GSE235863_9pt_cd45	celltype_raw	CD8T	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__3686489050cfb140789f	GSE235863_9pt_cd45	celltype_raw	ILC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__2b6d751b85d9b9ea2bb9	GSE235863_9pt_cd45	celltype_raw	Myeloid	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__6daad4658a88bd1e5ef1	GSE235863_9pt_cd45	celltype_raw	Plasma	B_Plasma	Plasma_cell	Unknown	identity::coarse::B_Plasma	identity::mid::Plasma_cell	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__2ffe332b81e073857a4e	GSE235863_9pt_cd45	celltype_raw	gdT	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__268946f2241d8457f163	GSE235863_9pt_cd45	major_cluster	B	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__582fa603c30c64ab1676	GSE235863_9pt_cd45	major_cluster	CD4T	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__027fadc0b7e09a915355	GSE235863_9pt_cd45	major_cluster	CD8T	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__eab7f4fb8fce91e5a73c	GSE235863_9pt_cd45	major_cluster	ILC	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__fdf0870e28beba879e1c	GSE235863_9pt_cd45	major_cluster	Myeloid	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c6c501e634ed9477491e	GSE235863_9pt_cd45	major_cluster	Plasma	B_Plasma	Plasma_cell	Unknown	identity::coarse::B_Plasma	identity::mid::Plasma_cell	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__03ef761ac24e4d4bd31c	GSE235863_9pt_cd45	major_cluster	gdT	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__9b4dd686c6864701a826	GSE235863_9pt_cd45	sub_cluster	B_C01_IGHD	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__1f1a020924d35a554f5f	GSE235863_9pt_cd45	sub_cluster	B_C02_CD27	Unknown	Unknown	Unknown	annotation_status::coarse::Unknown	annotation_status::mid::Unknown	annotation_status::fine::Unknown	low	canonical	unknown				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8204b7fbf9bd44059352	GSE235863_9pt_cd45	sub_cluster	CD4_C01_CCR7	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__12bb112f8571480b2edc	GSE235863_9pt_cd45	sub_cluster	CD4_C02_IL7R	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__f97fb1b0b979dabc4999	GSE235863_9pt_cd45	sub_cluster	CD4_C03_CD44	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__a443f4e4b70dd13e5a89	GSE235863_9pt_cd45	sub_cluster	CD4_C04_GZMK	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__c16f3830a6962121b0cf	GSE235863_9pt_cd45	sub_cluster	CD4_C05_GNLY	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__2c638cb24ac534f6f14d	GSE235863_9pt_cd45	sub_cluster	CD4_C06_CXCL13	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cab365b93d71e9763946	GSE235863_9pt_cd45	sub_cluster	CD4_C07_CTLA4	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	medium	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__f0c3d6aa0d5b538edf5b	GSE235863_9pt_cd45	sub_cluster	CD4_C08_FOXP3	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	medium	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__cdd031ccedefc82fa7c0	GSE235863_9pt_cd45	sub_cluster	CD4_C09_MKI67	T_NK	CD4_T	Unknown	identity::coarse::T_NK	identity::mid::CD4_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__07b34c34c031ce006251	GSE235863_9pt_cd45	sub_cluster	CD8_C01_LEF1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8b7ab302c0e6e39f5bf6	GSE235863_9pt_cd45	sub_cluster	CD8_C02_GPR183	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
canonical__8ed63b8993ea8709db01	GSE235863_9pt_cd45	sub_cluster	CD8_C03_CX3CR1	T_NK	CD8_T	Unknown	identity::coarse::T_NK	identity::mid::CD8_T	annotation_status::fine::Unknown	high	canonical	resolved				0	v6_original_to_harmonized_label_map	c271d7067eefff379b2a8e344b3697c4508ea6d07dbca45192e87dc0512849cd
